"fid,N,10,0","c_bien_id,N,20,0","d_denomina,C,254","c_categori,N,24,15","d_categori,C,254","f_protecci,D","url_pweb,C,104"
1113,3957,LA TORRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3957
1114,2596,TORRE DE NAVAGOS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2596
1115,2672,TORRE DE LOS BUSTAMANTE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2672
1116,2705,PALACIO FORTIFICADO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2705
1117,2856,CASTILLO DE MONASTERIO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2856
1160,11499,IGLESIA DE SAN BARTOLOME,933.000000000000000,MONUMENTO,03/03/05,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11499
1118,3391,CASTILLO DE OLMILLOS DE SASAMON,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3391
1119,4191,TORRE DE LAS SALINAS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4191
1120,1512,CASTILLO DE BELBIMBRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1512
1121,139087,CANCHAL DEL ZARZAL├ôN VI,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=139087
1122,208646,TIERMES-SOTILLOS: ABRIGO I,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=208646
1123,2972,CASTILLO DE SANTA MARTA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2972
1124,165997,40-044-0001-17 BURGOMILLODO XI,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=165997
1125,1205,CASTILLO DE VILLAVICIOSA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1205
1126,8411,IGLESIA DE SANTIAGO,933.000000000000000,MONUMENTO,10/24/96,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8411
1127,8787,"IGLESIA Y CONVENTO ""EL ZARZOSO""",933.000000000000000,MONUMENTO,08/10/95,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8787
1128,9145,IGLESIA PARROQUIAL,933.000000000000000,MONUMENTO,06/03/93,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9145
1129,14982,IGLESIA DE SAN PELAYO,933.000000000000000,MONUMENTO,03/09/79,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14982
1130,17002,EDIFICIO TEATRO LATORRE,933.000000000000000,MONUMENTO,08/28/08,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=17002
1131,17162,IGLESIA NUESTRA SE├æORA DE LA ASUNCION,933.000000000000000,MONUMENTO,09/03/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=17162
1132,221,ERMITA DE NUESTRA SE├æORA DE LAS VACAS,933.000000000000000,MONUMENTO,04/09/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=221
1133,4001,PALACIO FORTIFICADO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4001
1134,3300,CASTILLO DE SANTA GADEA DEL CID,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3300
1135,3493,CASTILLO DE TORREGALINDO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3493
1136,3939,CASTILLO DE ZUMEL,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3939
1137,3710,CASTILLO DE LOMANA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3710
1138,3722,CASTILLO DE VIRTUS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3722
1139,221676,"CUEVA LARGA, LA",971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=221676
1140,223883,CUEVA DE SANTO BARTOLOME DE UCERO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=223883
1141,3255,CASTILLO DE ROJAS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3255
1142,3482,CASTILLO DE TOBAR,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3482
1143,2412,CASTILLO DE VILLALBA DE LOSA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2412
1144,3154,TORRE DE QUINTANAORTU├æO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3154
1145,3202,CASTILLO DE REBOLLEDO DE LA TORRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3202
1146,1848,CASA FUERTE DE LOS ROJAS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1848
1147,16249,VILLALAR DE LOS COMUNEROS,935.000000000000000,SITIO HIST├ôRICO,05/02/96,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16249
1161,11688,BIBLIOTECA P├ÜBLICA DE SEGOVIA,970.000000000000000,"ARCHIVOS, MUSEOS Y BIBLIOTECAS",01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11688
1162,11889,IGLESIA DE LA SANTISIMA TRINIDAD,933.000000000000000,MONUMENTO,03/03/05,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11889
1163,10718,IGLESIA DE LA ASUNCION,933.000000000000000,MONUMENTO,01/12/95,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10718
1148,8612,VALLE DE LAS BATUECAS,935.000000000000000,SITIO HIST├ôRICO,04/27/00,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8612
1149,5149,CASTRO DEL CHANO,937.000000000000000,ZONA ARQUEOL├ôGICA,11/24/94,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5149
1150,5579,CORPORALES,937.000000000000000,ZONA ARQUEOL├ôGICA,11/24/80,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5579
1151,9133,"LINEA FERREA ""LA FUENTE DE SAN ESTEBAN - LA FREGENEDA""",933.000000000000000,MONUMENTO,11/24/00,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9133
1152,138695,CANCHAL DE LA PIZARRA I,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=138695
1153,138732,CANCHAL DE LA PIZARRA III,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=138732
1154,15026,PALACIO DE LOS CUADRILLEROS,933.000000000000000,MONUMENTO,02/22/96,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15026
1155,15167,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,12/26/97,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15167
1156,11596,EL MOLINILLO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11596
1157,11838,"IGLESIA DE SAN JUAN DE LOS CABALLEROS, MUSEO ZULOAGA",933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11838
1158,138,ARCHIVO HISTORICO PROVINCIAL,933.000000000000000,MONUMENTO,06/25/85,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=138
1164,11001,IGLESIA EL SALVADOR,933.000000000000000,MONUMENTO,05/30/96,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11001
1165,213416,CA├æADA DE RETORTILLO: ABRIGO IV,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=213416
1166,213491,CA├æADA DE RETORTILLO: ABRIGO X,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=213491
1167,213627,CUEVA LA MORA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=213627
1168,16994,CONVENTO DEL SANCTI SPIRITU,933.000000000000000,MONUMENTO,01/13/11,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16994
1169,10221,IGLESIA PARROQUIAL,933.000000000000000,MONUMENTO,07/24/81,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10221
1170,11740,CASA MAYORAZGO CACERES O MARQUES LOZOYA,933.000000000000000,MONUMENTO,11/16/79,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11740
1171,14363,IGLESIA DE SANTIAGO APOSTOL,933.000000000000000,MONUMENTO,06/19/97,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14363
1172,15013,IGLESIA DE SANTA ENGRACIA,933.000000000000000,MONUMENTO,04/02/09,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15013
1173,15133,IGLESIA DE SAN JUAN EVANGELISTA,933.000000000000000,MONUMENTO,05/14/98,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15133
1174,15183,ERMITA DE SANTA ANA,933.000000000000000,MONUMENTO,07/09/98,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15183
1175,15263,IGLESIA DE SAN ROM├üN,933.000000000000000,MONUMENTO,03/11/99,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15263
1176,221933,ABRIGO DEL BARRANCO DE VALDECABALLOS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=221933
1177,222014,"TOLMO DE MORELLAN, EL",971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=222014
1178,15778,FACHADA A C/SAN IGNACIO-CASA FERNANDEZ DE MURAS,933.000000000000000,MONUMENTO,07/03/97,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15778
1302,2694,TORRE DE QUISICEDO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2694
1179,16319,IGLESIA DE SAN JUAN,933.000000000000000,MONUMENTO,12/17/20,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16319
1180,2023,LA VILLA,931.000000000000000,CONJUNTO HIST├ôRICO,09/28/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2023
1181,4564,LAS MEDULAS,937.000000000000000,ZONA ARQUEOL├ôGICA,07/26/07,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4564
1182,2427,IGLESIA PARROQUIAL DE LA NATIVIDAD DE NUESTRA SE├æORA,933.000000000000000,MONUMENTO,06/25/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2427
1183,11971,PUERTA DE SAN ANDRES,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11971
1184,10712,IGLESIA DE SAN FRUTOS,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10712
1185,12374,"CASA FUERTE, CONVENTO, IGLESIA SAN GREGORIO",933.000000000000000,MONUMENTO,01/25/80,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12374
1186,12631,COLEGIATA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12631
1187,7694,RECINTO URBANO DE LA VILLA,931.000000000000000,CONJUNTO HIST├ôRICO,07/23/66,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7694
1188,15957,IGLESIA NUESTRA SE├æORA DEL PILAR,933.000000000000000,MONUMENTO,06/29/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15957
1189,4015,TORRE DE RIBACARDO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4015
1190,3985,TORRE DE SANTA CRUZ DE ANDINO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3985
1191,3906,IGLESIA DE SAN MARTIN,933.000000000000000,MONUMENTO,06/15/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3906
1332,3531,CASTILLO DE URBEL,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3531
1192,15465,LA VILLA,931.000000000000000,CONJUNTO HIST├ôRICO,11/23/77,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15465
1193,595,IGLESIA MAYOR DE LA ASUNCION DE NUESTRA SE├æORA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=595
1194,9881,IGLESIA DE LA PURISIMA CONCEPCION - O AGUSTINAS -,933.000000000000000,MONUMENTO,04/15/35,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9881
1195,9041,PALACIO DE LOS AGUILAS,933.000000000000000,MONUMENTO,03/13/69,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9041
1196,12429,CONVENTO NUESTRA SE├æORA DE LA MERCED,933.000000000000000,MONUMENTO,12/26/47,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12429
1197,7925,CASTILLO  DE LOS DUQUES DEL INFANTADO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7925
1198,8393,IGLESIA DE SAN JUAN,933.000000000000000,MONUMENTO,06/24/93,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8393
1199,221955,COVACHO DE CUBILLEJO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=221955
1200,16940,IGLESIA DE SAN PEDRO DE LA NAVE,933.000000000000000,MONUMENTO,05/09/96,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16940
1201,16972,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16972
1202,16718,SANTUARIO DE LA TUIZA,933.000000000000000,MONUMENTO,09/28/95,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16718
1203,14598,MONASTERIO NUESTRA SE├æORA DE LA ARMEDILLA-RUINAS,933.000000000000000,MONUMENTO,10/11/07,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14598
1204,15224,IGLESIA DE SANTA MARIA DE  LA ASUNCION,933.000000000000000,MONUMENTO,10/17/13,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15224
1205,14820,PALACIO DE LOS DUE├æAS,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14820
1206,3600,TORRE DE LOS ARNAIZ,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3600
1207,3617,TORRE DE MALTRANILLA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3617
1208,3629,TORRE DE OVILLA I,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3629
1209,166761,CUEVA QUEMADA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=166761
1210,14247,TORRE DE CASTELLANOS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14247
1211,11657,PALACIO DE LOS GONZALEZ DE SEPULVEDA,933.000000000000000,MONUMENTO,04/20/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11657
1212,11801,ERMITA DEL CRISTO DEL MERCADO,933.000000000000000,MONUMENTO,01/30/97,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11801
1213,11894,INSTITUTO NACIONAL BACHILLERATO MARIANO QUINTANILLA,933.000000000000000,MONUMENTO,03/23/81,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11894
1214,10939,IGLESIA DE SAN EUTROPIO,933.000000000000000,MONUMENTO,05/05/94,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10939
1215,9872,IGLESIA CONVENTO DE SAN ESTEBAN,933.000000000000000,MONUMENTO,06/03/90,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9872
1216,9832,ESCUELAS MENORES,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9832
1303,2700,TORRE DE LOS PORRES,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2700
1217,10089,PLAZA MAYOR,933.000000000000000,MONUMENTO,12/21/73,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10089
1218,17028,IGLESIA DEL SANTO SEPULCRO,933.000000000000000,MONUMENTO,04/08/09,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=17028
1219,209,EDIFICIO DEL EPISCOPIO,933.000000000000000,MONUMENTO,11/18/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=209
1220,3980,LAS TORRES,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3980
1221,4026,LA TORRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4026
1222,1823,TORRE DE ALBILLOS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1823
1223,11482,IGLESIA DE SAN BAUDILIO,933.000000000000000,MONUMENTO,11/22/01,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11482
1224,11577,REAL FABRICA DE CRISTALES DE LA GRANJA,933.000000000000000,MONUMENTO,06/19/97,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11577
1225,213380,CA├æADA DE RETORTILLO: ABRIGO I,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=213380
1226,213428,CA├æADA DE RETORTILLO: ABRIGO V,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=213428
1227,213466,CA├æADA DE RETORTILLO: ABRIGO VIII,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=213466
1228,6882,CASTILLO DEL CONDE DE ORGAZ,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6882
1229,6441,TORREON DE LA GREDA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6441
1230,5909,TORRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5909
1231,13141,CASTILLO DE GORMAZ,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13141
1232,13410,IGLESIA DE NUESTRA SE├æORA DE LA ASUNCI├ôN,933.000000000000000,MONUMENTO,09/07/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13410
1233,15734,CONVENTO DE SANTA CRUZ DE COMENDADORAS DE SANTIAGO,933.000000000000000,MONUMENTO,04/06/67,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15734
1234,141136,GRABADO DEL CASTILLO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=141136
1235,10100,PUENTE ROMANO SOBRE EL R├ìO TORMES EN SALAMANCA,933.000000000000000,MONUMENTO,03/26/98,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10100
1241,15419,CASAS DEL TRATADO DE TORDESILLAS,933.000000000000000,MONUMENTO,06/13/96,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15419
1242,11698,CASA C/ CAPUCHINOS ALTA N┬║ 7,933.000000000000000,MONUMENTO,06/25/85,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11698
1236,8641,FUERTE DE LA CONCEPCION,933.000000000000000,MONUMENTO,08/06/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8641
1237,8799,SANTUARIO ALTO Y BAJO NUESTRA SE├æORA PE├æA FRANCIA,933.000000000000000,MONUMENTO,03/16/56,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8799
1238,14673,CASTILLO DE FUENSALDA├æA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14673
1239,14431,IGLESIA DE LA ASUNCI├ôN DE NUESTRA SE├æORA,933.000000000000000,MONUMENTO,11/03/94,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14431
1240,14555,IGLESIA DE SANTIAGO,933.000000000000000,MONUMENTO,07/12/01,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14555
1243,12185,CASTILLO DE TUREGANO,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12185
1244,13867,IGLESIA CONCATEDRAL DE SAN PEDRO,933.000000000000000,MONUMENTO,11/16/79,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13867
1245,13963,"MUSEO NUMANTINO, MUSEO CELTIB├ëRICO, DE SORIA",933.000000000000000,MONUMENTO,03/01/62,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=13963
1246,12455,PALACIO DE LOS ALTAMIRA,933.000000000000000,MONUMENTO,06/13/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12455
1247,12750,CATEDRAL,933.000000000000000,MONUMENTO,04/22/99,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12750
1248,375,LA CIUDAD DE ├üVILA,931.000000000000000,CONJUNTO HIST├ôRICO,12/15/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=375
1258,2966,CASTILLO DE VALDIVIELSO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2966
1259,165986,40-044-0001-16 BURGOMILLODO X,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=165986
1249,7095,LA CIUDAD,931.000000000000000,CONJUNTO HIST├ôRICO,01/13/11,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7095
1250,14905,CASTILLO DE MONTEALEGRE,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14905
1251,14302,CASTILLO DE VOZMEDIANO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14302
1252,3875,IGLESIA DE SANTIAGO APOSTOL,933.000000000000000,MONUMENTO,06/30/94,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3875
1253,14354,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,11/06/97,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14354
1254,11461,LA VILLA,931.000000000000000,CONJUNTO HIST├ôRICO,09/15/87,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=11461
1255,2331,CASTILLO DE HOYALES DE ROA,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2331
1256,2375,TORREON DE ISAR,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2375
1257,2724,TORRE DEL ALMIRANTE BONIFAZ,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2724
1304,2924,TORRE DE TERMINON,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2924
1260,166074,LAS ROZAS IV,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=166074
1261,12492,TORRE DE JARAY,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=12492
1262,9332,CASTILLO DE SANTA CRUZ,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=9332
1263,8300,CASTILLO DE LAS CABA├æAS,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8300
1264,4391,ERMITA DE SAN MIGUEL (CEMENTERIO),933.000000000000000,MONUMENTO,04/29/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4391
